                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.6117,                  2.109,                 1.2372,                0.49413,                0.58337,                0.54273,                0.19632,                 2.3565,                 1.6152,                 1.1502,               0.006733,               0.006733,               0.006733
                     35,                 2.6152,                  2.086,                  1.233,                0.47165,                0.52782,                0.51257,                0.19335,                 2.4029,                 1.6548,                 1.1846,               0.006634,               0.006634,               0.006634
                     36,                 2.5962,                 2.0466,                 1.2355,                0.57391,                0.56844,                0.55775,                 0.1929,                  2.488,                 1.6257,                 1.1916,               0.006535,               0.006535,               0.006535
                     37,                 2.5777,                 2.0494,                  1.245,                0.51385,                0.55434,                0.56655,                0.18508,                 2.4317,                  1.528,                 1.1679,               0.006436,               0.006436,               0.006436
                     38,                 2.5894,                 2.0762,                 1.2207,                0.45227,                0.58505,                 0.5086,                0.19105,                 2.4204,                 1.6555,                 1.1687,               0.006337,               0.006337,               0.006337
                     39,                 2.5752,                 2.0644,                 1.2203,                0.53181,                0.62427,                0.61858,                0.22035,                 2.3327,                 1.4941,                 1.1402,               0.006238,               0.006238,               0.006238
                     40,                 2.5926,                 2.0368,                 1.2348,                0.47235,                0.58943,                0.57606,                0.21493,                 2.3007,                 1.5524,                 1.1181,               0.006139,               0.006139,               0.006139
                     41,                 2.5867,                 2.0498,                 1.2322,                 0.6087,                0.54522,                0.57321,                0.19127,                 2.3499,                 1.5847,                 1.1433,                0.00604,                0.00604,                0.00604
                     42,                 2.5496,                 2.0161,                 1.2082,                0.53568,                0.56785,                0.64716,                0.23541,                 2.3251,                 1.4784,                 1.1352,               0.005941,               0.005941,               0.005941
                     43,                  2.568,                 2.0086,                 1.2295,                0.51444,                0.55946,                0.56551,                0.20977,                 2.3716,                 1.5522,                 1.1479,               0.005842,               0.005842,               0.005842
                     44,                 2.5698,                 2.0166,                 1.2294,                0.47513,                0.62083,                0.57501,                0.21183,                 2.3026,                 1.4593,                 1.1339,               0.005743,               0.005743,               0.005743
                     45,                 2.5553,                 1.9895,                  1.232,                 0.6048,                0.69877,                0.66593,                0.25894,                 2.2317,                 1.4053,                 1.1262,               0.005644,               0.005644,               0.005644
                     46,                 2.5463,                 1.9899,                 1.2169,                0.60467,                0.53488,                0.58199,                0.21144,                 2.3146,                 1.4758,                 1.1423,               0.005545,               0.005545,               0.005545
                     47,                 2.5538,                  1.994,                 1.2176,                0.49528,                0.59599,                0.59167,                 0.2228,                 2.2627,                 1.4996,                 1.1194,               0.005446,               0.005446,               0.005446
                     48,                  2.556,                 2.0039,                 1.2178,                0.65823,                 0.5577,                0.61868,                0.22991,                 2.2894,                 1.4254,                 1.1155,               0.005347,               0.005347,               0.005347
                     49,                  2.551,                 2.0078,                 1.2106,                0.63168,                0.63639,                0.66425,                0.24486,                 2.2265,                 1.4009,                 1.1134,               0.005248,               0.005248,               0.005248
                     50,                  2.537,                  2.003,                 1.2091,                0.52782,                0.55859,                0.53574,                0.21384,                 2.2608,                 1.5483,                 1.1155,               0.005149,               0.005149,               0.005149
                     51,                  2.544,                 1.9865,                 1.2115,                0.54887,                0.63201,                0.56252,                0.19412,                 2.4653,                 1.5544,                  1.164,                0.00505,                0.00505,                0.00505
                     52,                 2.5312,                 1.9905,                 1.2039,                0.64592,                0.60224,                0.58499,                0.20604,                 2.3396,                 1.5322,                 1.1412,               0.004951,               0.004951,               0.004951
                     53,                 2.5284,                 1.9811,                 1.2014,                0.50557,                0.61754,                0.58359,                0.19383,                 2.3516,                 1.5425,                 1.1399,               0.004852,               0.004852,               0.004852
                     54,                 2.5383,                 1.9657,                 1.2047,                0.61943,                0.62371,                0.64689,                0.24148,                 2.2412,                 1.4558,                 1.1196,               0.004753,               0.004753,               0.004753
                     55,                 2.5094,                 1.9805,                 1.1843,                0.54385,                0.60268,                0.61182,                0.21426,                  2.311,                 1.4557,                 1.1303,               0.004654,               0.004654,               0.004654
                     56,                  2.509,                 1.9689,                  1.204,                0.62524,                0.66641,                0.67335,                0.26905,                 2.1996,                 1.3783,                 1.1005,               0.004555,               0.004555,               0.004555
                     57,                 2.4913,                 1.9431,                 1.1995,                0.58869,                0.65955,                0.67189,                0.25959,                 2.1551,                  1.366,                 1.0958,               0.004456,               0.004456,               0.004456
                     58,                 2.5137,                 1.9419,                  1.192,                0.46197,                0.61927,                 0.5718,                0.21545,                 2.3868,                 1.5377,                 1.1542,               0.004357,               0.004357,               0.004357
                     59,                 2.5016,                 1.9686,                  1.197,                0.58563,                0.71455,                 0.6889,                0.27941,                 2.2437,                 1.4556,                 1.1227,               0.004258,               0.004258,               0.004258
                     60,                 2.4945,                 1.9461,                 1.2049,                0.56454,                0.58905,                 0.5957,                0.21242,                 2.4118,                 1.4331,                 1.1505,               0.004159,               0.004159,               0.004159
                     61,                 2.4986,                 1.9392,                 1.1896,                0.60829,                0.62733,                0.63571,                0.22658,                 2.3557,                 1.4478,                 1.1308,                0.00406,                0.00406,                0.00406
                     62,                 2.4803,                 1.9348,                 1.1895,                0.57184,                0.65637,                0.65273,                0.26221,                 2.2019,                  1.361,                 1.1071,               0.003961,               0.003961,               0.003961
                     63,                 2.4797,                 1.9443,                 1.1924,                0.56161,                0.61124,                0.60045,                0.21677,                 2.4748,                 1.4628,                 1.1705,               0.003862,               0.003862,               0.003862
                     64,                 2.4747,                 1.9293,                 1.1888,                0.43296,                 0.6411,                 0.5581,                0.21031,                 2.2664,                 1.4595,                 1.1182,               0.003763,               0.003763,               0.003763
                     65,                 2.4715,                 1.9265,                  1.182,                0.60882,                0.65223,                0.67086,                0.25839,                 2.1836,                 1.4127,                 1.0954,               0.003664,               0.003664,               0.003664
                     66,                 2.4419,                 1.9185,                 1.1718,                0.59519,                0.62254,                0.63489,                0.25084,                 2.2265,                 1.4165,                 1.0927,               0.003565,               0.003565,               0.003565
                     67,                 2.4375,                 1.9062,                 1.1766,                0.51858,                0.62135,                0.67216,                0.24672,                 2.2551,                 1.3877,                 1.1107,               0.003466,               0.003466,               0.003466
                     68,                 2.4541,                 1.9052,                 1.1871,                0.58524,                0.60444,                0.57728,                0.19598,                 2.5187,                 1.4317,                 1.1718,               0.003367,               0.003367,               0.003367
                     69,                 2.4619,                 1.9111,                 1.1775,                0.57703,                0.68337,                0.66591,                0.24755,                 2.1989,                 1.3819,                 1.0996,               0.003268,               0.003268,               0.003268
                     70,                 2.4289,                 1.8952,                 1.1745,                0.59898,                  0.661,                0.67928,                0.25814,                 2.2338,                 1.3841,                 1.0963,               0.003169,               0.003169,               0.003169
                     71,                 2.4478,                 1.9057,                  1.166,                0.54238,                 0.6339,                0.55943,                0.21154,                 2.2564,                 1.4471,                 1.1008,                0.00307,                0.00307,                0.00307
                     72,                 2.4353,                 1.8968,                 1.1672,                0.57828,                0.61636,                0.63164,                0.23035,                 2.2785,                 1.4502,                  1.108,               0.002971,               0.002971,               0.002971
                     73,                 2.4346,                 1.8902,                 1.1636,                0.61252,                0.70001,                0.71423,                0.27895,                 2.1578,                 1.3435,                  1.076,               0.002872,               0.002872,               0.002872
                     74,                 2.4116,                 1.8944,                 1.1614,                0.48862,                0.62225,                0.58079,                0.19604,                  2.366,                  1.482,                 1.1191,               0.002773,               0.002773,               0.002773
                     75,                 2.4301,                 1.8842,                 1.1567,                0.65721,                0.70507,                0.72601,                0.28572,                 2.1289,                  1.354,                 1.0762,               0.002674,               0.002674,               0.002674
                     76,                 2.4019,                 1.8712,                 1.1565,                0.54923,                0.65882,                0.63355,                0.23159,                  2.267,                  1.433,                 1.1064,               0.002575,               0.002575,               0.002575
                     77,                 2.4007,                 1.8521,                 1.1569,                0.58426,                 0.6717,                0.62704,                0.22948,                  2.299,                 1.4201,                 1.1066,               0.002476,               0.002476,               0.002476
                     78,                 2.4073,                 1.8811,                 1.1571,                0.61224,                0.70232,                0.70497,                0.26474,                  2.173,                 1.3408,                   1.08,               0.002377,               0.002377,               0.002377
                     79,                  2.396,                 1.8624,                 1.1523,                0.65088,                0.70484,                0.73818,                0.31011,                 2.0662,                 1.3098,                 1.0605,               0.002278,               0.002278,               0.002278
                     80,                 2.3923,                 1.8426,                 1.1522,                0.71636,                0.70072,                0.75836,                0.29434,                 2.1116,                 1.2698,                 1.0793,               0.002179,               0.002179,               0.002179
                     81,                 2.3918,                 1.8522,                 1.1571,                0.62589,                0.63945,                 0.6627,                0.25618,                 2.2077,                   1.35,                 1.0895,                0.00208,                0.00208,                0.00208
                     82,                 2.3943,                 1.8447,                  1.155,                 0.5967,                0.59394,                0.65467,                0.25349,                 2.2057,                 1.3557,                 1.0829,               0.001981,               0.001981,               0.001981
                     83,                  2.392,                 1.8534,                 1.1576,                0.68226,                0.66323,                 0.7138,                 0.2784,                 2.1667,                 1.2997,                 1.0815,               0.001882,               0.001882,               0.001882
                     84,                 2.3595,                 1.8155,                 1.1439,                0.61948,                0.69387,                0.71411,                0.29249,                 2.0732,                 1.2769,                 1.0612,               0.001783,               0.001783,               0.001783
                     85,                 2.3778,                 1.7891,                 1.1528,                0.72234,                0.67761,                0.72721,                0.28805,                 2.1075,                 1.2466,                 1.0668,               0.001684,               0.001684,               0.001684
                     86,                 2.3432,                 1.8175,                 1.1342,                0.66317,                0.63534,                0.67996,                0.28134,                 2.1122,                 1.3169,                 1.0633,               0.001585,               0.001585,               0.001585
                     87,                 2.3428,                 1.8116,                 1.1511,                0.50327,                0.57034,                0.56661,                0.22045,                 2.2839,                 1.4243,                 1.0914,               0.001486,               0.001486,               0.001486
                     88,                 2.3517,                 1.8254,                 1.1456,                0.60228,                 0.6198,                0.64846,                0.26305,                 2.1138,                 1.3241,                 1.0646,               0.001387,               0.001387,               0.001387
                     89,                 2.3388,                 1.8095,                 1.1341,                0.64989,                 0.5907,                0.66181,                0.27108,                 2.1111,                 1.3052,                 1.0593,               0.001288,               0.001288,               0.001288
                     90,                 2.3337,                 1.7864,                 1.1362,                0.54818,                0.62792,                0.63295,                 0.2511,                 2.1644,                 1.3316,                 1.0698,               0.001189,               0.001189,               0.001189
                     91,                 2.3207,                 1.7766,                 1.1334,                0.69451,                 0.6087,                0.70218,                0.28179,                 2.1179,                 1.2488,                 1.0644,                0.00109,                0.00109,                0.00109
                     92,                 2.3346,                 1.8019,                 1.1437,                0.55516,                0.60983,                0.61023,                 0.2406,                 2.2142,                 1.3394,                 1.0819,               0.000991,               0.000991,               0.000991
                     93,                 2.3203,                 1.7806,                 1.1349,                0.51287,                0.58508,                0.59072,                0.24211,                 2.2096,                 1.3713,                 1.0767,               0.000892,               0.000892,               0.000892
                     94,                 2.2974,                 1.7708,                 1.1216,                0.48783,                0.61652,                0.57229,                0.22948,                 2.1928,                 1.3549,                 1.0774,               0.000793,               0.000793,               0.000793
                     95,                 2.3128,                 1.7712,                 1.1366,                0.49817,                0.59344,                0.59483,                0.24572,                 2.1637,                 1.3642,                 1.0666,               0.000694,               0.000694,               0.000694
                     96,                 2.3119,                 1.7805,                 1.1211,                0.58468,                0.61007,                0.64026,                0.26033,                  2.106,                 1.3104,                 1.0571,               0.000595,               0.000595,               0.000595
                     97,                 2.2902,                 1.7594,                 1.1312,                0.43909,                0.60272,                0.54417,                  0.212,                 2.2113,                 1.4219,                  1.078,               0.000496,               0.000496,               0.000496
                     98,                 2.3039,                 1.7466,                 1.1113,                0.54904,                 0.5991,                0.61812,                0.25377,                 2.1532,                 1.3615,                 1.0651,               0.000397,               0.000397,               0.000397
                     99,                 2.3008,                  1.763,                 1.1153,                0.54371,                0.60777,                0.61644,                0.25091,                 2.1403,                 1.3565,                 1.0634,               0.000298,               0.000298,               0.000298
