                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 2.4063,                 1.8048,                 1.2116,                0.48125,                0.55165,                0.50736,                0.16487,                 2.4962,                 1.4725,                 1.2044,               0.005743,               0.005743,               0.005743
                     45,                 2.4138,                  1.812,                 1.2142,                0.41786,                0.60324,                0.48534,                0.17714,                 2.3338,                  1.536,                  1.142,               0.005644,               0.005644,               0.005644
                     46,                 2.3993,                 1.7869,                 1.1986,                 0.5245,                0.64928,                 0.6462,                0.25312,                 2.1898,                 1.3456,                   1.12,               0.005545,               0.005545,               0.005545
                     47,                  2.408,                 1.7717,                 1.2009,                0.57188,                0.59715,                0.61216,                0.24626,                 2.1144,                 1.3446,                 1.0961,               0.005446,               0.005446,               0.005446
                     48,                 2.3907,                 1.7716,                 1.1985,                0.59933,                0.62738,                 0.6154,                0.23049,                 2.1713,                 1.4185,                  1.111,               0.005347,               0.005347,               0.005347
                     49,                 2.3866,                 1.7713,                 1.1912,                0.58302,                0.61539,                0.64658,                0.22755,                 2.2877,                 1.3585,                 1.1338,               0.005248,               0.005248,               0.005248
                     50,                 2.3752,                 1.7561,                  1.193,                 0.6306,                0.62653,                0.68035,                0.25853,                  2.196,                 1.3045,                 1.1149,               0.005149,               0.005149,               0.005149
                     51,                 2.3773,                 1.7235,                 1.1895,                0.59767,                0.64664,                0.65255,                0.25941,                 2.1448,                 1.3024,                 1.1053,                0.00505,                0.00505,                0.00505
                     52,                 2.3566,                 1.7159,                 1.1818,                0.55003,                0.62235,                0.60412,                0.20108,                 2.2995,                 1.3897,                 1.1392,               0.004951,               0.004951,               0.004951
                     53,                 2.3623,                 1.6989,                 1.1801,                0.55502,                0.64853,                 0.6409,                0.24786,                 2.1401,                 1.3109,                 1.1047,               0.004852,               0.004852,               0.004852
                     54,                 2.3347,                 1.6758,                 1.1749,                0.54744,                 0.5987,                0.61083,                0.23805,                 2.1139,                  1.347,                 1.1009,               0.004753,               0.004753,               0.004753
                     55,                 2.3161,                 1.6657,                 1.1582,                0.58787,                0.69944,                0.68243,                0.25534,                  2.152,                 1.3099,                 1.1055,               0.004654,               0.004654,               0.004654
                     56,                 2.3351,                 1.6865,                 1.1775,                0.51355,                0.62155,                0.56921,                0.20257,                 2.2934,                 1.3863,                  1.137,               0.004555,               0.004555,               0.004555
                     57,                 2.2883,                 1.6306,                 1.1721,                0.58575,                0.63114,                0.64315,                0.20155,                 2.2774,                 1.3202,                 1.1408,               0.004456,               0.004456,               0.004456
                     58,                 2.3159,                 1.6296,                 1.1671,                0.57251,                0.71244,                0.65267,                0.22255,                  2.287,                 1.3363,                 1.1342,               0.004357,               0.004357,               0.004357
                     59,                  2.291,                 1.6459,                 1.1678,                0.72456,                0.62315,                0.68707,                0.26672,                 2.1583,                 1.2923,                 1.1156,               0.004258,               0.004258,               0.004258
                     60,                 2.2934,                 1.6396,                 1.1759,                0.69196,                0.61518,                0.69068,                0.26322,                  2.123,                 1.2812,                 1.0941,               0.004159,               0.004159,               0.004159
                     61,                 2.3013,                  1.624,                 1.1679,                0.68328,                0.68891,                  0.738,                0.27424,                 2.1647,                 1.2649,                 1.1061,                0.00406,                0.00406,                0.00406
                     62,                 2.2761,                 1.6099,                 1.1612,                 0.6283,                0.65472,                0.69335,                0.23751,                 2.2101,                 1.2885,                 1.1196,               0.003961,               0.003961,               0.003961
                     63,                 2.2758,                 1.6173,                 1.1632,                0.50267,                0.61443,                0.59255,                0.21468,                 2.2613,                 1.3781,                  1.132,               0.003862,               0.003862,               0.003862
                     64,                 2.2709,                 1.5928,                 1.1644,                0.62898,                 0.6396,                0.65713,                 0.2547,                 2.1776,                  1.311,                 1.1186,               0.003763,               0.003763,               0.003763
                     65,                 2.2608,                 1.5837,                 1.1564,                0.61479,                0.61652,                0.63959,                0.22645,                  2.259,                  1.318,                 1.1346,               0.003664,               0.003664,               0.003664
                     66,                 2.2376,                 1.5693,                 1.1487,                0.55426,                0.61474,                0.62038,                0.22908,                  2.212,                 1.3412,                 1.1154,               0.003565,               0.003565,               0.003565
                     67,                 2.2466,                 1.5682,                 1.1547,                0.67316,                0.64912,                0.69223,                0.25916,                 2.1721,                 1.2599,                 1.1038,               0.003466,               0.003466,               0.003466
                     68,                 2.2271,                 1.5555,                 1.1561,                0.58889,                  0.642,                0.65536,                0.22806,                  2.258,                 1.3393,                   1.13,               0.003367,               0.003367,               0.003367
                     69,                 2.2241,                 1.5443,                 1.1447,                0.70437,                0.65054,                0.70611,                0.24853,                 2.2003,                 1.2139,                 1.1126,               0.003268,               0.003268,               0.003268
                     70,                 2.2129,                 1.5381,                 1.1491,                0.58506,                0.60125,                0.63901,                0.23948,                 2.2754,                 1.2936,                 1.1365,               0.003169,               0.003169,               0.003169
                     71,                 2.2156,                 1.5352,                 1.1372,                0.67574,                 0.7018,                0.73412,                0.27095,                 2.1132,                 1.2403,                 1.0969,                0.00307,                0.00307,                0.00307
                     72,                 2.2105,                 1.5148,                 1.1433,                 0.6684,                0.64044,                0.67479,                0.22499,                 2.3114,                 1.2963,                 1.1473,               0.002971,               0.002971,               0.002971
                     73,                 2.2041,                 1.5152,                 1.1354,                0.57071,                0.64396,                0.65578,                0.21262,                 2.2967,                 1.3549,                 1.1437,               0.002872,               0.002872,               0.002872
                     74,                 2.1996,                 1.5031,                 1.1371,                0.62599,                0.65192,                 0.6562,                0.21487,                 2.2869,                 1.3251,                 1.1445,               0.002773,               0.002773,               0.002773
                     75,                 2.1867,                 1.4916,                 1.1301,                0.65221,                0.65034,                0.71934,                0.24919,                  2.193,                 1.2857,                 1.1131,               0.002674,               0.002674,               0.002674
                     76,                 2.1686,                 1.4803,                 1.1266,                0.72535,                0.66401,                0.73896,                0.26715,                 2.1794,                 1.2085,                 1.1066,               0.002575,               0.002575,               0.002575
                     77,                 2.1448,                 1.4455,                 1.1239,                0.64524,                0.66863,                0.68384,                0.25408,                  2.144,                 1.2723,                 1.0958,               0.002476,               0.002476,               0.002476
                     78,                 2.1612,                 1.4486,                 1.1274,                0.66344,                0.64839,                0.69087,                0.23347,                 2.2502,                 1.2699,                 1.1254,               0.002377,               0.002377,               0.002377
                     79,                 2.1549,                 1.4486,                 1.1191,                0.65523,                0.56139,                0.68773,                0.24174,                   2.22,                 1.2723,                 1.1192,               0.002278,               0.002278,               0.002278
                     80,                 2.1485,                 1.4305,                 1.1217,                0.70108,                0.65568,                0.72171,                0.24445,                 2.2316,                 1.2486,                 1.1178,               0.002179,               0.002179,               0.002179
                     81,                 2.1405,                 1.4485,                 1.1229,                0.75531,                0.68636,                0.77196,                0.27901,                 2.1545,                 1.1832,                 1.0919,                0.00208,                0.00208,                0.00208
                     82,                 2.1286,                  1.424,                 1.1209,                0.75261,                0.69159,                0.75383,                0.27054,                 2.1892,                 1.2272,                 1.1044,               0.001981,               0.001981,               0.001981
                     83,                 2.1376,                 1.4379,                 1.1208,                0.75199,                0.68625,                0.75308,                0.27324,                  2.154,                 1.2253,                 1.0978,               0.001882,               0.001882,               0.001882
                     84,                 2.1203,                 1.3959,                 1.1107,                0.75939,                0.63403,                0.70888,                0.24818,                  2.255,                 1.2746,                 1.1236,               0.001783,               0.001783,               0.001783
                     85,                 2.1246,                 1.3922,                 1.1154,                0.72654,                0.65484,                0.72357,                0.25391,                 2.1771,                 1.2556,                 1.1009,               0.001684,               0.001684,               0.001684
                     86,                 2.1044,                  1.377,                 1.1072,                0.78925,                0.67763,                0.75591,                 0.2731,                 2.1464,                 1.2041,                  1.091,               0.001585,               0.001585,               0.001585
                     87,                 2.0979,                  1.374,                 1.1197,                0.64706,                0.60281,                0.65188,                0.22449,                 2.2482,                 1.2889,                 1.1273,               0.001486,               0.001486,               0.001486
                     88,                 2.0889,                 1.3637,                 1.1062,                0.73459,                 0.6573,                0.73903,                 0.2594,                 2.1708,                 1.2182,                  1.106,               0.001387,               0.001387,               0.001387
                     89,                 2.0815,                 1.3614,                 1.1013,                0.77832,                0.67077,                0.77555,                0.29375,                 2.0936,                 1.1598,                 1.0776,               0.001288,               0.001288,               0.001288
                     90,                 2.0758,                 1.3444,                 1.0998,                0.77753,                0.67336,                0.77459,                0.28523,                  2.111,                 1.1735,                 1.0861,               0.001189,               0.001189,               0.001189
                     91,                 2.0551,                  1.325,                 1.0992,                0.79451,                 0.6438,                0.75685,                0.26322,                 2.1495,                 1.2121,                 1.0979,                0.00109,                0.00109,                0.00109
                     92,                 2.0675,                 1.3257,                 1.1095,                0.84375,                0.70054,                0.77925,                0.27952,                  2.129,                 1.1495,                 1.0871,               0.000991,               0.000991,               0.000991
                     93,                 2.0561,                 1.3216,                 1.1013,                0.80631,                0.64298,                0.75743,                 0.2702,                 2.1498,                 1.1772,                 1.0912,               0.000892,               0.000892,               0.000892
                     94,                 2.0312,                 1.3053,                 1.0894,                0.75219,                0.67723,                0.74355,                0.27234,                 2.1446,                 1.1991,                 1.0893,               0.000793,               0.000793,               0.000793
                     95,                 2.0293,                 1.2975,                 1.0947,                0.84752,                0.68339,                0.77551,                0.26216,                 2.1525,                 1.1894,                 1.1011,               0.000694,               0.000694,               0.000694
                     96,                 2.0338,                 1.2955,                 1.0826,                 0.7884,                0.72556,                0.78389,                0.27655,                 2.1386,                 1.1627,                 1.0913,               0.000595,               0.000595,               0.000595
                     97,                 2.0103,                 1.2849,                 1.0929,                0.78901,                0.63665,                0.73266,                0.25295,                  2.182,                 1.1959,                 1.1038,               0.000496,               0.000496,               0.000496
                     98,                 2.0336,                 1.2747,                 1.0768,                0.83482,                0.66919,                0.77169,                0.27822,                  2.156,                  1.137,                 1.0913,               0.000397,               0.000397,               0.000397
                     99,                 2.0209,                 1.2859,                 1.0757,                 0.8142,                0.66045,                0.75752,                0.27131,                 2.1458,                 1.1761,                 1.0928,               0.000298,               0.000298,               0.000298
